scenario,time_s,signal,value
LowSpeedTachShredder,0.0,der(filteredRpm),20.0
LowSpeedTachShredder,0.0,duplicateRejected,1.0
LowSpeedTachShredder,0.0,estimateErrorRpm,-5.0
LowSpeedTachShredder,0.0,filteredRpm,0.0
LowSpeedTachShredder,0.0,nominalPulseIntervalUs,2000000.0
LowSpeedTachShredder,0.0,observedPulseIntervalUs,2000000.0
LowSpeedTachShredder,0.0,pulseAgeUs,2000000.0
LowSpeedTachShredder,0.0,rawRpm,5.0
LowSpeedTachShredder,0.0,reciprocalMode,1.0
LowSpeedTachShredder,0.0,rolloverHandled,1.0
LowSpeedTachShredder,0.0,tachValid,1.0
LowSpeedTachShredder,0.0,timestampDeltaCorrectedUs,2000000.0
LowSpeedTachShredder,0.0,timestampDeltaSignedUs,2000000.0
LowSpeedTachShredder,4.95,der(filteredRpm),-3.883043930841268e-08
LowSpeedTachShredder,4.95,duplicateRejected,1.0
LowSpeedTachShredder,4.95,estimateErrorRpm,9.70760982710317e-09
LowSpeedTachShredder,4.95,filteredRpm,5.00000000970761
LowSpeedTachShredder,4.95,nominalPulseIntervalUs,2000000.0
LowSpeedTachShredder,4.95,observedPulseIntervalUs,2000000.0
LowSpeedTachShredder,4.95,pulseAgeUs,2000000.0
LowSpeedTachShredder,4.95,rawRpm,5.0
LowSpeedTachShredder,4.95,reciprocalMode,1.0
LowSpeedTachShredder,4.95,rolloverHandled,1.0
LowSpeedTachShredder,4.95,tachValid,1.0
LowSpeedTachShredder,4.95,timestampDeltaCorrectedUs,2000000.0
LowSpeedTachShredder,4.95,timestampDeltaSignedUs,2000000.0
LowSpeedTachShredder,9.95,der(filteredRpm),1.06403774680075e-11
LowSpeedTachShredder,9.95,duplicateRejected,1.0
LowSpeedTachShredder,9.95,estimateErrorRpm,-2.660094367001875e-12
LowSpeedTachShredder,9.95,filteredRpm,4.99999999999734
LowSpeedTachShredder,9.95,nominalPulseIntervalUs,2000000.0
LowSpeedTachShredder,9.95,observedPulseIntervalUs,2000000.0
LowSpeedTachShredder,9.95,pulseAgeUs,2000000.0
LowSpeedTachShredder,9.95,rawRpm,5.0
LowSpeedTachShredder,9.95,reciprocalMode,1.0
LowSpeedTachShredder,9.95,rolloverHandled,1.0
LowSpeedTachShredder,9.95,tachValid,1.0
LowSpeedTachShredder,9.95,timestampDeltaCorrectedUs,2000000.0
LowSpeedTachShredder,9.95,timestampDeltaSignedUs,2000000.0
LowSpeedTachShredder,15.0,der(filteredRpm),5.933031843596837e-13
LowSpeedTachShredder,15.0,duplicateRejected,1.0
LowSpeedTachShredder,15.0,estimateErrorRpm,-1.483257960899209e-13
LowSpeedTachShredder,15.0,filteredRpm,4.999999999999852
LowSpeedTachShredder,15.0,nominalPulseIntervalUs,2000000.0
LowSpeedTachShredder,15.0,observedPulseIntervalUs,2000000.0
LowSpeedTachShredder,15.0,pulseAgeUs,2000000.0
LowSpeedTachShredder,15.0,rawRpm,5.0
LowSpeedTachShredder,15.0,reciprocalMode,1.0
LowSpeedTachShredder,15.0,rolloverHandled,1.0
LowSpeedTachShredder,15.0,tachValid,1.0
LowSpeedTachShredder,15.0,timestampDeltaCorrectedUs,2000000.0
LowSpeedTachShredder,15.0,timestampDeltaSignedUs,2000000.0
LowSpeedTachShredder,20.0,der(filteredRpm),3.197442310920451e-14
LowSpeedTachShredder,20.0,duplicateRejected,1.0
LowSpeedTachShredder,20.0,estimateErrorRpm,-7.993605777301127e-15
LowSpeedTachShredder,20.0,filteredRpm,4.999999999999992
LowSpeedTachShredder,20.0,nominalPulseIntervalUs,2000000.0
LowSpeedTachShredder,20.0,observedPulseIntervalUs,2000000.0
LowSpeedTachShredder,20.0,pulseAgeUs,2000000.0
LowSpeedTachShredder,20.0,rawRpm,5.0
LowSpeedTachShredder,20.0,reciprocalMode,1.0
LowSpeedTachShredder,20.0,rolloverHandled,1.0
LowSpeedTachShredder,20.0,tachValid,1.0
LowSpeedTachShredder,20.0,timestampDeltaCorrectedUs,2000000.0
LowSpeedTachShredder,20.0,timestampDeltaSignedUs,2000000.0
LowSpeedTachScrew,0.0,der(filteredRpm),2.857142857142857
LowSpeedTachScrew,0.0,duplicateRejected,1.0
LowSpeedTachScrew,0.0,estimateErrorRpm,-1.0
LowSpeedTachScrew,0.0,filteredRpm,0.0
LowSpeedTachScrew,0.0,nominalPulseIntervalUs,5000000.0
LowSpeedTachScrew,0.0,observedPulseIntervalUs,5000000.0
LowSpeedTachScrew,0.0,pulseAgeUs,5000000.0
LowSpeedTachScrew,0.0,rawRpm,1.0
LowSpeedTachScrew,0.0,reciprocalMode,1.0
LowSpeedTachScrew,0.0,rolloverHandled,1.0
LowSpeedTachScrew,0.0,tachValid,1.0
LowSpeedTachScrew,0.0,timestampDeltaCorrectedUs,5000000.0
LowSpeedTachScrew,0.0,timestampDeltaSignedUs,5000000.0
LowSpeedTachScrew,4.95,der(filteredRpm),1.381624551908902e-06
LowSpeedTachScrew,4.95,duplicateRejected,1.0
LowSpeedTachScrew,4.95,estimateErrorRpm,-4.835685931681155e-07
LowSpeedTachScrew,4.95,filteredRpm,0.9999995164314068
LowSpeedTachScrew,4.95,nominalPulseIntervalUs,5000000.0
LowSpeedTachScrew,4.95,observedPulseIntervalUs,5000000.0
LowSpeedTachScrew,4.95,pulseAgeUs,5000000.0
LowSpeedTachScrew,4.95,rawRpm,1.0
LowSpeedTachScrew,4.95,reciprocalMode,1.0
LowSpeedTachScrew,4.95,rolloverHandled,1.0
LowSpeedTachScrew,4.95,tachValid,1.0
LowSpeedTachScrew,4.95,timestampDeltaCorrectedUs,5000000.0
LowSpeedTachScrew,4.95,timestampDeltaSignedUs,5000000.0
LowSpeedTachScrew,9.95,der(filteredRpm),-2.969375856309853e-09
LowSpeedTachScrew,9.95,duplicateRejected,1.0
LowSpeedTachScrew,9.95,estimateErrorRpm,1.039281549708448e-09
LowSpeedTachScrew,9.95,filteredRpm,1.000000001039282
LowSpeedTachScrew,9.95,nominalPulseIntervalUs,5000000.0
LowSpeedTachScrew,9.95,observedPulseIntervalUs,5000000.0
LowSpeedTachScrew,9.95,pulseAgeUs,5000000.0
LowSpeedTachScrew,9.95,rawRpm,1.0
LowSpeedTachScrew,9.95,reciprocalMode,1.0
LowSpeedTachScrew,9.95,rolloverHandled,1.0
LowSpeedTachScrew,9.95,tachValid,1.0
LowSpeedTachScrew,9.95,timestampDeltaCorrectedUs,5000000.0
LowSpeedTachScrew,9.95,timestampDeltaSignedUs,5000000.0
LowSpeedTachScrew,15.0,der(filteredRpm),-2.271801794303688e-10
LowSpeedTachScrew,15.0,duplicateRejected,1.0
LowSpeedTachScrew,15.0,estimateErrorRpm,7.951306280062909e-11
LowSpeedTachScrew,15.0,filteredRpm,1.000000000079513
LowSpeedTachScrew,15.0,nominalPulseIntervalUs,5000000.0
LowSpeedTachScrew,15.0,observedPulseIntervalUs,5000000.0
LowSpeedTachScrew,15.0,pulseAgeUs,5000000.0
LowSpeedTachScrew,15.0,rawRpm,1.0
LowSpeedTachScrew,15.0,reciprocalMode,1.0
LowSpeedTachScrew,15.0,rolloverHandled,1.0
LowSpeedTachScrew,15.0,tachValid,1.0
LowSpeedTachScrew,15.0,timestampDeltaCorrectedUs,5000000.0
LowSpeedTachScrew,15.0,timestampDeltaSignedUs,5000000.0
LowSpeedTachScrew,20.0,der(filteredRpm),-1.665588302200506e-11
LowSpeedTachScrew,20.0,duplicateRejected,1.0
LowSpeedTachScrew,20.0,estimateErrorRpm,5.829559057701772e-12
LowSpeedTachScrew,20.0,filteredRpm,1.00000000000583
LowSpeedTachScrew,20.0,nominalPulseIntervalUs,5000000.0
LowSpeedTachScrew,20.0,observedPulseIntervalUs,5000000.0
LowSpeedTachScrew,20.0,pulseAgeUs,5000000.0
LowSpeedTachScrew,20.0,rawRpm,1.0
LowSpeedTachScrew,20.0,reciprocalMode,1.0
LowSpeedTachScrew,20.0,rolloverHandled,1.0
LowSpeedTachScrew,20.0,tachValid,1.0
LowSpeedTachScrew,20.0,timestampDeltaCorrectedUs,5000000.0
LowSpeedTachScrew,20.0,timestampDeltaSignedUs,5000000.0
LowSpeedTachPuller,0.0,der(filteredRpm),4.0
LowSpeedTachPuller,0.0,duplicateRejected,1.0
LowSpeedTachPuller,0.0,estimateErrorRpm,-1.0
LowSpeedTachPuller,0.0,filteredRpm,0.0
LowSpeedTachPuller,0.0,nominalPulseIntervalUs,3000000.0
LowSpeedTachPuller,0.0,observedPulseIntervalUs,3000000.0
LowSpeedTachPuller,0.0,pulseAgeUs,3000000.0
LowSpeedTachPuller,0.0,rawRpm,1.0
LowSpeedTachPuller,0.0,reciprocalMode,1.0
LowSpeedTachPuller,0.0,rolloverHandled,1.0
LowSpeedTachPuller,0.0,tachValid,1.0
LowSpeedTachPuller,0.0,timestampDeltaCorrectedUs,3000000.0
LowSpeedTachPuller,0.0,timestampDeltaSignedUs,3000000.0
LowSpeedTachPuller,4.95,der(filteredRpm),-4.397035890946199e-08
LowSpeedTachPuller,4.95,duplicateRejected,1.0
LowSpeedTachPuller,4.95,estimateErrorRpm,1.09925897273655e-08
LowSpeedTachPuller,4.95,filteredRpm,1.00000001099259
LowSpeedTachPuller,4.95,nominalPulseIntervalUs,3000000.0
LowSpeedTachPuller,4.95,observedPulseIntervalUs,3000000.0
LowSpeedTachPuller,4.95,pulseAgeUs,3000000.0
LowSpeedTachPuller,4.95,rawRpm,1.0
LowSpeedTachPuller,4.95,reciprocalMode,1.0
LowSpeedTachPuller,4.95,rolloverHandled,1.0
LowSpeedTachPuller,4.95,tachValid,1.0
LowSpeedTachPuller,4.95,timestampDeltaCorrectedUs,3000000.0
LowSpeedTachPuller,4.95,timestampDeltaSignedUs,3000000.0
LowSpeedTachPuller,9.95,der(filteredRpm),1.205036070928145e-11
LowSpeedTachPuller,9.95,duplicateRejected,1.0
LowSpeedTachPuller,9.95,estimateErrorRpm,-3.012590177320362e-12
LowSpeedTachPuller,9.95,filteredRpm,0.9999999999969874
LowSpeedTachPuller,9.95,nominalPulseIntervalUs,3000000.0
LowSpeedTachPuller,9.95,observedPulseIntervalUs,3000000.0
LowSpeedTachPuller,9.95,pulseAgeUs,3000000.0
LowSpeedTachPuller,9.95,rawRpm,1.0
LowSpeedTachPuller,9.95,reciprocalMode,1.0
LowSpeedTachPuller,9.95,rolloverHandled,1.0
LowSpeedTachPuller,9.95,tachValid,1.0
LowSpeedTachPuller,9.95,timestampDeltaCorrectedUs,3000000.0
LowSpeedTachPuller,9.95,timestampDeltaSignedUs,3000000.0
LowSpeedTachPuller,15.0,der(filteredRpm),6.759037773917953e-13
LowSpeedTachPuller,15.0,duplicateRejected,1.0
LowSpeedTachPuller,15.0,estimateErrorRpm,-1.689759443479488e-13
LowSpeedTachPuller,15.0,filteredRpm,0.999999999999831
LowSpeedTachPuller,15.0,nominalPulseIntervalUs,3000000.0
LowSpeedTachPuller,15.0,observedPulseIntervalUs,3000000.0
LowSpeedTachPuller,15.0,pulseAgeUs,3000000.0
LowSpeedTachPuller,15.0,rawRpm,1.0
LowSpeedTachPuller,15.0,reciprocalMode,1.0
LowSpeedTachPuller,15.0,rolloverHandled,1.0
LowSpeedTachPuller,15.0,tachValid,1.0
LowSpeedTachPuller,15.0,timestampDeltaCorrectedUs,3000000.0
LowSpeedTachPuller,15.0,timestampDeltaSignedUs,3000000.0
LowSpeedTachPuller,20.0,der(filteredRpm),3.597122599785507e-14
LowSpeedTachPuller,20.0,duplicateRejected,1.0
LowSpeedTachPuller,20.0,estimateErrorRpm,-8.992806499463768e-15
LowSpeedTachPuller,20.0,filteredRpm,0.999999999999991
LowSpeedTachPuller,20.0,nominalPulseIntervalUs,3000000.0
LowSpeedTachPuller,20.0,observedPulseIntervalUs,3000000.0
LowSpeedTachPuller,20.0,pulseAgeUs,3000000.0
LowSpeedTachPuller,20.0,rawRpm,1.0
LowSpeedTachPuller,20.0,reciprocalMode,1.0
LowSpeedTachPuller,20.0,rolloverHandled,1.0
LowSpeedTachPuller,20.0,tachValid,1.0
LowSpeedTachPuller,20.0,timestampDeltaCorrectedUs,3000000.0
LowSpeedTachPuller,20.0,timestampDeltaSignedUs,3000000.0
LowSpeedTachSpooler,0.0,der(filteredRpm),1.666666666666667
LowSpeedTachSpooler,0.0,duplicateRejected,1.0
LowSpeedTachSpooler,0.0,estimateErrorRpm,-0.5
LowSpeedTachSpooler,0.0,filteredRpm,0.0
LowSpeedTachSpooler,0.0,nominalPulseIntervalUs,6000000.0
LowSpeedTachSpooler,0.0,observedPulseIntervalUs,6000000.0
LowSpeedTachSpooler,0.0,pulseAgeUs,6000000.0
LowSpeedTachSpooler,0.0,rawRpm,0.5
LowSpeedTachSpooler,0.0,reciprocalMode,1.0
LowSpeedTachSpooler,0.0,rolloverHandled,1.0
LowSpeedTachSpooler,0.0,tachValid,1.0
LowSpeedTachSpooler,0.0,timestampDeltaCorrectedUs,6000000.0
LowSpeedTachSpooler,0.0,timestampDeltaSignedUs,6000000.0
LowSpeedTachSpooler,4.95,der(filteredRpm),-1.354558779957197e-07
LowSpeedTachSpooler,4.95,duplicateRejected,1.0
LowSpeedTachSpooler,4.95,estimateErrorRpm,4.063676339871591e-08
LowSpeedTachSpooler,4.95,filteredRpm,0.5000000406367634
LowSpeedTachSpooler,4.95,nominalPulseIntervalUs,6000000.0
LowSpeedTachSpooler,4.95,observedPulseIntervalUs,6000000.0
LowSpeedTachSpooler,4.95,pulseAgeUs,6000000.0
LowSpeedTachSpooler,4.95,rawRpm,0.5
LowSpeedTachSpooler,4.95,reciprocalMode,1.0
LowSpeedTachSpooler,4.95,rolloverHandled,1.0
LowSpeedTachSpooler,4.95,tachValid,1.0
LowSpeedTachSpooler,4.95,timestampDeltaCorrectedUs,6000000.0
LowSpeedTachSpooler,4.95,timestampDeltaSignedUs,6000000.0
LowSpeedTachSpooler,9.95,der(filteredRpm),2.201525443427481e-09
LowSpeedTachSpooler,9.95,duplicateRejected,1.0
LowSpeedTachSpooler,9.95,estimateErrorRpm,-6.604576330282441e-10
LowSpeedTachSpooler,9.95,filteredRpm,0.4999999993395424
LowSpeedTachSpooler,9.95,nominalPulseIntervalUs,6000000.0
LowSpeedTachSpooler,9.95,observedPulseIntervalUs,6000000.0
LowSpeedTachSpooler,9.95,pulseAgeUs,6000000.0
LowSpeedTachSpooler,9.95,rawRpm,0.5
LowSpeedTachSpooler,9.95,reciprocalMode,1.0
LowSpeedTachSpooler,9.95,rolloverHandled,1.0
LowSpeedTachSpooler,9.95,tachValid,1.0
LowSpeedTachSpooler,9.95,timestampDeltaCorrectedUs,6000000.0
LowSpeedTachSpooler,9.95,timestampDeltaSignedUs,6000000.0
LowSpeedTachSpooler,15.0,der(filteredRpm),1.462698480854859e-10
LowSpeedTachSpooler,15.0,duplicateRejected,1.0
LowSpeedTachSpooler,15.0,estimateErrorRpm,-4.388095442564577e-11
LowSpeedTachSpooler,15.0,filteredRpm,0.499999999956119
LowSpeedTachSpooler,15.0,nominalPulseIntervalUs,6000000.0
LowSpeedTachSpooler,15.0,observedPulseIntervalUs,6000000.0
LowSpeedTachSpooler,15.0,pulseAgeUs,6000000.0
LowSpeedTachSpooler,15.0,rawRpm,0.5
LowSpeedTachSpooler,15.0,reciprocalMode,1.0
LowSpeedTachSpooler,15.0,rolloverHandled,1.0
LowSpeedTachSpooler,15.0,tachValid,1.0
LowSpeedTachSpooler,15.0,timestampDeltaCorrectedUs,6000000.0
LowSpeedTachSpooler,15.0,timestampDeltaSignedUs,6000000.0
LowSpeedTachSpooler,20.0,der(filteredRpm),9.293861976307957e-12
LowSpeedTachSpooler,20.0,duplicateRejected,1.0
LowSpeedTachSpooler,20.0,estimateErrorRpm,-2.788158592892387e-12
LowSpeedTachSpooler,20.0,filteredRpm,0.4999999999972118
LowSpeedTachSpooler,20.0,nominalPulseIntervalUs,6000000.0
LowSpeedTachSpooler,20.0,observedPulseIntervalUs,6000000.0
LowSpeedTachSpooler,20.0,pulseAgeUs,6000000.0
LowSpeedTachSpooler,20.0,rawRpm,0.5
LowSpeedTachSpooler,20.0,reciprocalMode,1.0
LowSpeedTachSpooler,20.0,rolloverHandled,1.0
LowSpeedTachSpooler,20.0,tachValid,1.0
LowSpeedTachSpooler,20.0,timestampDeltaCorrectedUs,6000000.0
LowSpeedTachSpooler,20.0,timestampDeltaSignedUs,6000000.0
TachJitter,0.0,der(filteredRpm),30.0
TachJitter,0.0,duplicateRejected,1.0
TachJitter,0.0,estimateErrorRpm,-16.0
TachJitter,0.0,filteredRpm,0.0
TachJitter,0.0,nominalPulseIntervalUs,312500.0
TachJitter,0.0,observedPulseIntervalUs,337500.0
TachJitter,0.0,pulseAgeUs,312500.0
TachJitter,0.0,rawRpm,14.81481481481481
TachJitter,0.0,reciprocalMode,1.0
TachJitter,0.0,rolloverHandled,1.0
TachJitter,0.0,tachValid,1.0
TachJitter,0.0,timestampDeltaCorrectedUs,337500.0
TachJitter,0.0,timestampDeltaSignedUs,337500.0
TachJitter,4.95,der(filteredRpm),2.275668183163557e-05
TachJitter,4.95,duplicateRejected,1.0
TachJitter,4.95,estimateErrorRpm,-1.185193150023826
TachJitter,4.95,filteredRpm,14.81480684997617
TachJitter,4.95,nominalPulseIntervalUs,312500.0
TachJitter,4.95,observedPulseIntervalUs,337500.0
TachJitter,4.95,pulseAgeUs,312500.0
TachJitter,4.95,rawRpm,14.81481481481481
TachJitter,4.95,reciprocalMode,1.0
TachJitter,4.95,rolloverHandled,1.0
TachJitter,4.95,tachValid,1.0
TachJitter,4.95,timestampDeltaCorrectedUs,337500.0
TachJitter,4.95,timestampDeltaSignedUs,337500.0
TachJitter,9.95,der(filteredRpm),-4.877533297888346e-08
TachJitter,9.95,duplicateRejected,1.0
TachJitter,9.95,estimateErrorRpm,-1.185185168113819
TachJitter,9.95,filteredRpm,14.81481483188618
TachJitter,9.95,nominalPulseIntervalUs,312500.0
TachJitter,9.95,observedPulseIntervalUs,337500.0
TachJitter,9.95,pulseAgeUs,312500.0
TachJitter,9.95,rawRpm,14.81481481481481
TachJitter,9.95,reciprocalMode,1.0
TachJitter,9.95,rolloverHandled,1.0
TachJitter,9.95,tachValid,1.0
TachJitter,9.95,timestampDeltaCorrectedUs,337500.0
TachJitter,9.95,timestampDeltaSignedUs,337500.0
TachJitter,15.0,der(filteredRpm),-3.73168924332796e-09
TachJitter,15.0,duplicateRejected,1.0
TachJitter,15.0,estimateErrorRpm,-1.185185183879094
TachJitter,15.0,filteredRpm,14.81481481612091
TachJitter,15.0,nominalPulseIntervalUs,312500.0
TachJitter,15.0,observedPulseIntervalUs,337500.0
TachJitter,15.0,pulseAgeUs,312500.0
TachJitter,15.0,rawRpm,14.81481481481481
TachJitter,15.0,reciprocalMode,1.0
TachJitter,15.0,rolloverHandled,1.0
TachJitter,15.0,tachValid,1.0
TachJitter,15.0,timestampDeltaCorrectedUs,337500.0
TachJitter,15.0,timestampDeltaSignedUs,337500.0
TachJitter,20.0,der(filteredRpm),-2.735894050991712e-10
TachJitter,20.0,duplicateRejected,1.0
TachJitter,20.0,estimateErrorRpm,-1.185185185089429
TachJitter,20.0,filteredRpm,14.81481481491057
TachJitter,20.0,nominalPulseIntervalUs,312500.0
TachJitter,20.0,observedPulseIntervalUs,337500.0
TachJitter,20.0,pulseAgeUs,312500.0
TachJitter,20.0,rawRpm,14.81481481481481
TachJitter,20.0,reciprocalMode,1.0
TachJitter,20.0,rolloverHandled,1.0
TachJitter,20.0,tachValid,1.0
TachJitter,20.0,timestampDeltaCorrectedUs,337500.0
TachJitter,20.0,timestampDeltaSignedUs,337500.0
TachMissingPulse,0.0,der(filteredRpm),23.64
TachMissingPulse,0.0,duplicateRejected,1.0
TachMissingPulse,0.0,estimateErrorRpm,-5.91
TachMissingPulse,0.0,filteredRpm,0.0
TachMissingPulse,0.0,nominalPulseIntervalUs,507614.2131979695
TachMissingPulse,0.0,observedPulseIntervalUs,507614.2131979695
TachMissingPulse,0.0,pulseAgeUs,507614.2131979695
TachMissingPulse,0.0,rawRpm,5.91
TachMissingPulse,0.0,reciprocalMode,1.0
TachMissingPulse,0.0,rolloverHandled,1.0
TachMissingPulse,0.0,tachValid,1.0
TachMissingPulse,0.0,timestampDeltaCorrectedUs,507614.2131979695
TachMissingPulse,0.0,timestampDeltaSignedUs,507614.2131979695
TachMissingPulse,4.95,der(filteredRpm),-0.2644388961474675
TachMissingPulse,4.95,duplicateRejected,1.0
TachMissingPulse,4.95,estimateErrorRpm,-2.888890275963133
TachMissingPulse,4.95,filteredRpm,3.021109724036867
TachMissingPulse,4.95,nominalPulseIntervalUs,507614.2131979695
TachMissingPulse,4.95,observedPulseIntervalUs,1015228.426395939
TachMissingPulse,4.95,pulseAgeUs,1015228.426395939
TachMissingPulse,4.95,rawRpm,2.955
TachMissingPulse,4.95,reciprocalMode,1.0
TachMissingPulse,4.95,rolloverHandled,1.0
TachMissingPulse,4.95,tachValid,1.0
TachMissingPulse,4.95,timestampDeltaCorrectedUs,1015228.426395939
TachMissingPulse,4.95,timestampDeltaSignedUs,1015228.426395939
TachMissingPulse,9.95,der(filteredRpm),2.570675803781342e-06
TachMissingPulse,9.95,duplicateRejected,1.0
TachMissingPulse,9.95,estimateErrorRpm,-6.426689509453354e-07
TachMissingPulse,9.95,filteredRpm,5.909999357331049
TachMissingPulse,9.95,nominalPulseIntervalUs,507614.2131979695
TachMissingPulse,9.95,observedPulseIntervalUs,507614.2131979695
TachMissingPulse,9.95,pulseAgeUs,507614.2131979695
TachMissingPulse,9.95,rawRpm,5.91
TachMissingPulse,9.95,reciprocalMode,1.0
TachMissingPulse,9.95,rolloverHandled,1.0
TachMissingPulse,9.95,tachValid,1.0
TachMissingPulse,9.95,timestampDeltaCorrectedUs,507614.2131979695
TachMissingPulse,9.95,timestampDeltaSignedUs,507614.2131979695
TachMissingPulse,15.0,der(filteredRpm),-9.30234378415662e-09
TachMissingPulse,15.0,duplicateRejected,1.0
TachMissingPulse,15.0,estimateErrorRpm,2.325585946039155e-09
TachMissingPulse,15.0,filteredRpm,5.910000002325586
TachMissingPulse,15.0,nominalPulseIntervalUs,507614.2131979695
TachMissingPulse,15.0,observedPulseIntervalUs,507614.2131979695
