candidate_id,tip_mm,width_mm,eccentric_mm,gap_mm,hook_depth_mm,hooks,ratio_denominator,orbit_rpm,screen_hole_mm,screen_thickness_mm,screen_arc_deg,rising_fraction,shear_ratio,chamber_mm,min_eccentric_sleeve_od_mm,root_web_mm,pin_pitch_radius_screen_mm,pin_plate_od_screen_mm,compact_pin_family_possible,compact_pin_limit_mm,kinematic_geometry_feasible,mechanism_status,bearing_status,reject_reasons,sampled_gap_mm
C1-SEED,110.0,40.0,7.0,0.8,12.0,8,8,116.0,4.0,2.0,100.0,0.72,5.333333333333333,125.6,32.0,12.0,69.30000000000001,164.60000000000002,True,178,True,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.800002992532022
C2-001,92.46298737360893,41.66976739641918,7.451636458766684,0.5894008172444913,10.939727219790209,9,11,131.97396296206315,4.635463474870705,2.0296303350188927,83.44363719262964,0.6835141254443017,5.333333333333333,108.54506192563127,32.90327291753337,4.291766467014256,98.36160125572025,222.7232025114405,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-002,103.75531928205177,38.72538190075219,9.399406194982333,1.0603981951309949,11.869540606304028,10,11,64.8942573350702,4.749083182815811,3.7512373752724777,89.30137232435796,0.6354880224740744,4.0,124.67492806227843,36.79881238996467,6.008119034721858,124.07216177376681,274.14432354753365,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-003,90.95879880516071,36.46673470887263,8.081532446313766,0.3988281042975017,8.234240290170064,9,11,157.61168552211853,3.3039962227483133,3.8656286321668265,98.27410932043742,0.700124644824904,3.0,107.91951990638324,34.16306489262753,6.245159112410292,106.67622829134172,239.35245658268343,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-004,113.36397500768095,39.3269319843878,12.033547850575808,0.4719924645943818,12.30821564456567,8,14,141.27028940546313,5.408225480353554,3.073190125504753,104.44087166442549,0.7344497909462968,5.333333333333333,138.37505563802134,42.067095701151615,6.873771859274804,198.55353953450086,423.1070790690017,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.4720087576968979
C2-005,111.96634145786118,40.64344688206121,10.82788083604974,1.1872823901553418,11.084780540785731,7,16,164.9118910373125,4.073731633233608,2.5480131405808457,84.95076158110278,0.7909342779618984,4.0,135.99666791027136,39.65576167209948,10.898390188144859,202.48137163413014,430.9627432682603,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.1872824143416807
C2-006,111.52247976275194,35.86083059453631,11.5490056503722,0.8759176298466298,11.509682678667627,8,13,165.35735222775406,5.176280209672207,2.521717046314595,128.09833463137193,0.7729749614046882,5.333333333333333,136.3723263231896,41.0980113007444,6.751557202708341,177.85468701573188,381.70937403146377,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.8759589975766886
C2-007,97.6207344684159,39.99466813097811,9.055458685403785,1.1015282801152906,11.796149969519746,9,7,138.4593201706922,4.928758008168543,3.351426193258959,127.58239767447137,0.7779548257846741,5.333333333333333,117.93470839945405,36.11091737080757,3.014217264688206,79.68803643155331,185.37607286310663,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-008,107.91617198017784,42.75903883803059,11.912766019465668,1.0778941363012025,9.216188271858066,9,9,92.27769557734172,4.719433559969934,2.463409827805452,121.0795845771682,0.7221864058073297,4.0,133.8974922917116,41.825532038931335,7.241897718230852,131.04042621412236,288.0808524282447,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0780100042763223
C2-009,99.73037385577436,40.843841949420714,10.896148666575264,0.5210882674890107,12.84066684582346,8,6,108.33969694641374,5.338341753367319,3.0380014115349643,106.33348574724954,0.7789123790835782,4.0,122.56484772390291,39.79229733315053,3.0245200820637166,83.90034473262955,193.8006894652591,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-010,95.36454266389488,40.481774874133144,12.130063970607818,0.4199144123826266,8.200631685815138,10,6,120.9735974221903,3.489869763742067,2.6523756779140943,112.7849127254402,0.6475282414728453,3.0,120.46449942987577,42.260127941215636,1.981639646132301,93.4014925736802,212.8029851473604,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-011,101.99806921144993,42.812242521258845,9.956727942436725,0.8478452127316205,8.566268625790656,8,9,116.47333941397942,4.6689749277283195,2.2071063221069913,97.20790969652495,0.6972397273944708,5.333333333333333,123.60721552178663,37.91345588487345,8.43276597993431,109.52400736680397,245.04801473360794,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-012,114.85626254933243,37.58499673459453,11.819056403794104,1.1188320374368377,10.753721700426082,6,15,83.6316435490982,5.316121409954267,2.8764862309017767,81.68758291246127,0.6338674327923152,4.0,140.7320394317943,41.63811280758821,9.17440957424013,208.01539270677625,442.0307854135525,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.1246134694431476
C2-013,93.84821063669386,41.99719347693459,7.009832416254018,0.6474812721663941,8.446477125270345,8,11,165.7572892319005,4.951014342018063,3.294393156915616,93.37973200870572,0.7563805961530808,5.333333333333333,109.1628380135347,32.019664832508035,7.477628193076583,92.52978789455304,211.05957578910608,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-014,110.77870247959754,41.21385366473597,9.784421455937395,0.7872517940304713,13.806930328745269,6,14,138.98548900712552,5.436235444690239,2.715314426415923,83.92497065525423,0.7974319406143928,5.333333333333333,131.92204897953326,37.56884291187479,7.582420911053504,161.44295402296703,348.88590804593406,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.7872645893233283
C2-015,114.57870913085225,43.24666617770872,12.840598149062881,0.8532537864288525,12.630926768115591,9,6,142.86570151997324,3.47614847887034,2.2249462374233815,112.82273389854876,0.685705090277179,3.0,141.96641300183572,43.68119629812576,7.15842779731053,98.87260574778419,223.74521149556838,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.8532620218449836
C2-016,109.55600014536003,44.54702914490747,11.372810422638674,1.0800521632650768,11.473688524102228,8,11,169.50763647685437,5.091758450998093,2.741006575583623,116.54830893039396,0.6726045496387043,5.333333333333333,134.46172531716752,40.745620845277344,5.804311548577786,150.1210975788305,326.242195157661,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0838669480129113
C2-017,95.04214750548984,37.06239007898111,7.204587808494198,0.667609932277839,10.146114765462892,9,7,156.5472153212679,3.8855988511521398,3.5333403857335792,80.3227554999136,0.6843814644964166,5.333333333333333,110.78654298703391,32.40917561698839,6.374958987282028,63.40037271474895,152.8007454294979,True,178,False,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-018,104.38207410048578,35.20691404702629,13.947279908385095,0.34890981754008465,11.215721721839623,10,8,115.48890957108242,5.1320421479758025,3.519641163714817,116.44023300939492,0.7251340115507519,3.0,132.97445355233614,45.89455981677019,0.9753153284032692,138.07807109301245,302.1561421860249,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-019,114.30288478922289,43.531017761374585,13.283716563207946,1.1439050065730454,13.422403921356308,8,10,163.92246930410954,3.2462921092437194,2.775691367074282,92.51458172198244,0.7285778404019033,3.0,143.15812792878486,44.56743312641589,6.229038473255137,160.73297041481615,347.4659408296323,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.1439475614008217
C2-020,106.87898352151846,40.95298610039923,12.201498671956955,0.9354659258048372,9.915335785881394,7,8,83.08958299404209,3.6762072701003254,3.4199394599217134,125.41469932217964,0.6503176333699981,3.0,133.15291271704206,42.40299734391391,6.024155974877836,120.79483685237386,267.5896737047477,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.9354800710764408
C2-021,108.77698963839165,44.00970687542437,8.122518303883233,0.21711855083019077,10.16873536906287,8,12,104.38991213252353,4.225551888664924,2.280204302560318,121.38903261325058,0.7553594701025884,5.333333333333333,125.4562633478185,34.245036607766465,13.219759450132955,116.15201174553023,258.30402349106043,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.21712402647668938
C2-022,113.17922050890904,43.57445983349141,10.191916935557753,0.8970464418433721,11.555468203004418,6,9,151.19089926801988,4.382667918247094,2.3246952232083347,100.06758165312084,0.7996960898630461,4.0,135.35714726371128,38.383833871115506,11.034142051450104,112.11108629113528,250.22217258227056,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.8972090261674168
C2-023,98.89628420789295,44.69278525981565,12.248336316148219,0.7555191584537946,10.223581747716077,6,10,88.4509254656353,3.7180713328412858,3.4234633477007437,110.99832035684216,0.7623388924351441,3.0,124.90399515709697,42.49667263229644,1.7245603562303984,148.20486942539347,322.40973885078694,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-024,91.22968329617542,35.03875798836656,9.992093721107649,0.7055776212934526,13.000650501506831,8,13,117.488987251695,4.954344643044376,3.3349843512096187,101.3920239263267,0.7029658468898532,5.333333333333333,112.62502598097763,37.9841874422153,-1.385808853419121,153.8782433050578,333.7564866101156,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-025,108.22915436251196,41.48356642114719,7.968896218191834,1.0162211935852068,9.829734211710768,9,8,60.37358155207318,3.582925502074064,2.633728450058769,122.43920484218052,0.7742251975311097,5.333333333333333,126.19938918606604,33.93779243638367,13.28484296954521,78.89207256009917,183.78414512019833,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0162222438531643
C2-026,99.38551236611478,39.88222404278735,7.349542815664904,0.7947035830175724,10.73030331858711,7,12,129.5942697499221,3.640233831924167,2.297675118963147,83.59182818453367,0.7961791082990802,4.0,115.67400516347973,32.69908563132981,7.962452864470279,105.09846226400813,236.19692452801627,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-027,92.85302708048931,38.54373144210402,9.262168558004994,0.8174853384779266,12.759327438634244,7,14,161.3190274824588,4.5120704665963025,3.682648474365106,115.86757658528414,0.6937371591923749,4.0,113.01233487345516,36.52433711600999,-0.3328138983895883,152.82578120708243,331.65156241416486,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-028,106.74478780449701,42.98223718110883,10.348570882296219,0.5807101831097168,13.784930734396946,7,9,161.13901101875175,3.739679713807926,3.0241071756696956,105.1293816392772,0.7182391459695503,3.0,128.60334993530887,38.69714176459244,5.58746316785156,113.83427970525842,253.66855941051685,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.5807116427879677
C2-029,113.44771681725271,36.81078503267275,11.852761479069656,0.22571038188643552,8.35075158779279,9,7,100.16670660807068,3.797220745439757,2.645356954462897,104.10610081558917,0.6624128746244115,4.0,137.60466053916488,41.70552295813931,10.87310682083357,104.30430101581298,234.60860203162596,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.2263341976011759
C2-030,91.89544891351302,42.257237942043346,9.520471200670812,0.3849520095602892,10.597006458817733,7,10,141.91430754585497,3.1364483011990174,2.941058295799221,126.69749503770672,0.726324490352447,3.0,111.70629533397522,37.040942401341624,1.35071799793878,115.19770152811684,256.3954030562337,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-031,96.50544065266702,37.7400645796815,7.777862392595907,1.1711750089429984,13.389836809656254,10,13,175.91033263392256,3.1528993287006695,3.93406157347227,121.92914796592646,0.783702402189263,4.0,114.40351545574484,33.55572478519181,3.8628835166772575,119.77908084597696,265.55816169195396,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-032,104.05198299253937,42.54631791316013,7.132992107479637,0.30961759771841996,13.447557523050259,7,10,67.39440346273818,3.985579932682914,3.201176565500538,90.90517619001771,0.7215934893935813,3.0,118.93720240293548,32.265984214959275,7.5784339732194255,86.30920450050361,198.61840900100722,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-033,98.24643836169463,36.8461013918278,7.82476433574827,0.5568383656440413,8.282044296240498,6,9,149.41562659297762,3.6716121698638964,3.543157609163127,82.05345399438842,0.6211101665110017,5.333333333333333,115.00964376447925,33.64952867149654,9.841174884606815,86.07240769323099,198.14481538646197,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-034,105.27096148002535,41.29001350199364,7.710545023569232,0.565367839897485,11.110389104288675,10,16,69.33247128970706,5.344926917601073,2.200763917402645,89.5570582522779,0.7087946883143603,4.0,121.82278720695878,33.42109004713846,10.525091635723996,144.18719194074464,314.3743838814893,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-035,92.29461314419925,44.48312049587686,10.921252610378252,0.5307500573135034,8.813421570547991,8,14,68.74848522023835,5.372854349447357,2.483922874006732,126.5999981950045,0.6429115025905925,5.333333333333333,115.19861847958276,39.84250522075651,3.3338850015516357,180.20066807124115,386.4013361424823,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-036,112.17833914873592,37.08958901507336,10.468587501691827,0.42840038671016134,12.360510568432622,9,7,101.02367944354464,3.5721801593597213,3.7389129368164444,112.23667023811163,0.6889102786448517,5.333333333333333,133.97231492553988,38.93717500338366,9.728659005935334,92.12357001488809,210.24714002977618,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.42863019012651193
C2-037,91.54976177625818,42.500422909116764,9.618374409724114,0.7274100232866285,11.127754485201644,9,7,84.02785153940738,4.347847347876951,2.1883940734155676,85.75473978976024,0.7400660464619863,4.0,112.24133064227966,37.23674881944822,0.6471264029274479,84.6416948055722,195.2833896111444,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-038,98.38050976388507,43.338010917773396,12.593388894059428,1.0058711384226315,8.326097668017155,10,8,72.68728760212989,3.7247541626243055,2.0025170549238265,86.14695482019233,0.6646846102724545,5.333333333333333,125.5790298288492,43.18677778811886,3.364157213925381,124.67455005118835,275.3491001023767,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0058719043942048
C2-039,91.79631845115408,41.381984387628805,13.500960785545253,0.6052216074655348,8.098837126856777,9,7,80.5834201125507,3.8691126018269073,2.6306629657530274,126.35228511678952,0.70506678529574,4.0,120.00868323717566,45.001921571090506,-2.2006779012797395,118.80845491279824,263.6169098255965,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-040,92.56904160726893,35.73206396633066,10.25215395272988,0.23024564861384378,10.016123739715894,6,6,178.32413892222274,4.820287123447329,2.916570919407258,88.89682485138636,0.7600049866993606,5.333333333333333,113.53384080995637,38.50430790545976,2.26839706391857,78.94158543602009,183.88317087204018,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-041,95.77728735317262,38.79851933478815,9.68363553701537,0.2541826369250035,9.128836882402709,10,7,96.34829015908244,4.432550789828771,2.8544918874935994,122.30942529543779,0.6927444357911998,5.333333333333333,115.65292370105337,37.36727107403074,4.7598067941836035,85.21599272573526,196.43198545147052,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-042,104.7846550290487,40.586136029097474,10.069873211999717,1.0251912062871353,12.94797058127109,6,8,133.60868611776516,4.310232914013531,2.8209254955728214,120.69346674935593,0.6275845109672737,3.0,126.9747838656224,38.13974642399943,5.44435693325326,99.6917447987972,225.3834895975944,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0252221418665357
C2-043,106.51687531071791,35.75725144039746,7.420807617001209,0.2137056793697249,12.131406633551274,8,16,66.68900490944927,4.9654434958184215,3.5977313184210757,120.26455507173415,0.730526224922408,5.333333333333333,121.78590190345977,32.84161523400242,10.127031021807682,138.7691024379226,303.5382048758452,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-044,103.27375326666201,40.88439602433542,8.156865417225866,0.53966523071734,13.988307729392565,8,6,87.43590636294954,4.922843370568357,2.378445346910264,100.85542152270365,0.7356942524179757,4.0,120.66681456254842,34.31373083445173,6.64856890393844,62.807863712639175,151.61572742527835,True,178,False,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-045,109.97565435061782,35.359084797680005,8.277013599644313,0.9000389956929562,10.987383744530838,7,16,136.1909389027964,3.181243292412511,2.0466376308885947,93.24479421820774,0.7276990012962578,4.0,128.32975954129236,34.554027199288626,13.00044343077807,154.78015431334867,335.56030862669735,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.9000390751510139
C2-046,110.08636811359054,44.28887838860762,7.750019143718171,0.9205455421321576,8.42814616248291,7,7,97.02028266887352,4.1083776997668595,2.3093782229184354,91.88942328335925,0.7596976710911137,3.0,127.4274974852912,33.50003828743634,15.615037894312358,68.20016846471991,162.40033692943982,True,178,True,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.9208029135976332
C2-047,101.79910914249562,41.19789048567775,13.399683148728432,0.3355361856427665,9.063467033778316,9,16,137.63398348496452,4.7103405669012695,3.499893681863429,108.61772170356905,0.7641220928242665,4.0,129.26954781123803,44.799366297456864,4.336087537469496,250.5740748812217,527.1481497624434,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.33553670959629756
C2-048,110.13789378847282,37.54404906382711,10.365046536601836,0.9638074595972468,12.732389520644828,9,7,175.3957513623444,4.8581662816201625,2.1565743049120893,94.90492038701765,0.709812376824868,4.0,132.79560178087098,38.730093073203676,8.336557373591582,91.21240952209617,208.42481904419233,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.963849998123095
C2-049,96.81680012022929,38.92781109357815,8.306041797736507,0.5268488090119654,12.682403112587647,9,12,91.42998319936272,3.014496082898598,3.3761911753236946,127.87012280943992,0.687069360695153,4.0,114.48258133372623,34.61208359547301,4.725996947526994,118.77639770763206,263.5527954152641,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-050,112.46925299658153,43.22784249061708,13.775720133056689,1.1124405910122905,11.834417570931798,7,14,88.99113477348854,5.189044945440971,3.9072852011334467,90.5408744961342,0.6616249519682577,3.0,142.2455744447195,45.551440266113374,4.4002089273589675,227.29938219543538,480.59876439087077,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.112569368008721
C2-051,107.7780611136329,37.37529910147154,9.029075899925596,0.7463029064886813,12.754683500675261,8,13,118.56515691790527,4.1185983887315585,3.6180194291148418,85.21110529542075,0.7068211876583042,5.333333333333333,127.32881872646146,36.05815179985119,7.134347056141188,139.0477688588542,304.0955377177084,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.7463097428138283
C2-052,112.09376186662439,37.94437317687226,13.532007922183631,0.9906013615043567,13.018664755582828,6,11,113.11871969155851,4.141310641162395,2.9769689650593993,99.6563725077111,0.6265417212630722,5.333333333333333,141.13898043400036,45.06401584436726,3.0282161777293695,178.62250457282394,383.2450091456479,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.991177933793395
C2-053,90.05626614475425,43.62333890071252,13.92469072539074,0.7101239929654453,9.79759261307007,9,9,146.58021934073506,4.150496017488303,3.902250393461739,92.49250066502067,0.6940841250962625,4.0,119.32589558146663,45.84938145078148,-4.769459540692949,153.17159797929816,332.3431959585963,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-054,99.32811870550861,41.3537441531297,13.164516022179338,0.2056588203877405,9.320608838878467,6,12,74.02002808269667,3.9333502753191154,2.5830826883110727,85.54749448565971,0.723290043762879,5.333333333333333,126.06846839064278,44.32903204435868,2.843450513875837,188.25257911716454,402.5051582343291,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-055,111.12351121670434,35.30813022858166,8.75274099764319,0.3607826420986252,13.751430839122971,7,15,90.93588366847612,4.87281539478036,2.54643134565055,127.09134089705131,0.7333798133049682,5.333333333333333,129.35055849618797,35.50548199528638,7.810324769229197,154.04824155852017,334.09648311704035,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.3607826486793897
C2-056,93.04606745203014,42.67104640024494,10.681295890286357,0.6780700256927135,9.45775253814267,7,14,119.27307026882892,5.107398839638753,2.114361951828734,123.5282703733387,0.769518003137506,4.0,115.76479928398828,39.362591780572714,3.065281187872401,176.2413821897249,378.4827643794498,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-057,90.6167711632517,36.90843202919785,11.390222441956158,0.2636557349725438,12.450774827881155,6,9,62.75395108018819,4.029541045375632,3.2381920792084244,100.22368380013013,0.6769690271214528,3.0,113.9245275171091,40.78044488391232,-4.642389246255306,125.29244686151776,276.5848937230355,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
